RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,SyntheticFirstName,CustomerFullName,CountryISO2,Locale,TimeZone,LocalCurrency,Region,City,PostalCode,StreetAddress,PhoneCountryCode,SyntheticPhone,SyntheticEmail,CustomerAgeGroup
1616.0,15722578,Spitzer,685.0,Germany,Female,21,6.0,97956.5,1.0,1.0,1.0,164966.27,0.0,Mia,Mia Spitzer,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Essen,45127,LindenWeg 76,+49,+49 172 2241946,mia.spitzer.2578@de.demo-bank.example,18-24
1617.0,15665695,Potter,594.0,France,Female,49,4.0,0.0,2.0,1.0,1.0,23631.55,0.0,Marie,Marie Potter,FR,fr_FR,Europe/Paris,EUR,Pays de la Loire,Nantes,44000,7 Avenue Victor Hugo,+33,+33 6 92 93 33 89,marie.potter.5695@fr.demo-bank.example,45-54
1618.0,15801062,Matthews,557.0,Spain,Female,40,4.0,0.0,2.0,0.0,1.0,105433.53,0.0,Lucía,Lucía Matthews,ES,es_ES,Europe/Madrid,EUR,Region of Murcia,Murcia,30001,167 Calle Goya,+34,+34 767 573 104,lucia.matthews.1062@es.demo-bank.example,35-44
1619.0,15662955,Nicholls,697.0,France,Male,27,8.0,141223.68,2.0,1.0,0.0,90591.15,0.0,Thomas,Thomas Nicholls,FR,fr_FR,Europe/Paris,EUR,Hauts-de-France,Lille,59000,48 Boulevard Jean Jaurès,+33,+33 6 44 24 66 27,thomas.nicholls.2955@fr.demo-bank.example,25-34
1620.0,15770309,McDonald,656.0,France,Male,18,10.0,151762.74,1.0,0.0,1.0,127014.32,0.0,Thomas,Thomas McDonald,FR,fr_FR,Europe/Paris,EUR,Grand Est,Strasbourg,67000,20 Allée Voltaire,+33,+33 7 68 57 67 30,thomas.mcdonald.0309@fr.demo-bank.example,18-24
1621.0,15657386,Fiorentini,712.0,Germany,Male,43,1.0,141749.74,2.0,0.0,1.0,90905.26,0.0,Lukas,Lukas Fiorentini,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Essen,45127,SchillerPlatz 74,+49,+49 162 6413915,lukas.fiorentini.7386@de.demo-bank.example,35-44
1622.0,15777797,Kovalyova,689.0,Spain,Male,38,5.0,75075.14,1.0,1.0,1.0,8651.92,1.0,Alejandro,Alejandro Kovalyova,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,82 Avenida Velázquez,+34,+34 647 108 627,alejandro.kovalyova.7797@es.demo-bank.example,35-44
1623.0,15783955,Miah,697.0,France,Female,25,4.0,165686.11,2.0,1.0,0.0,15467.98,0.0,Emma,Emma Miah,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,9 Rue Victor Hugo,+33,+33 7 82 80 12 22,emma.miah.3955@fr.demo-bank.example,25-34
1624.0,15804516,Builder,589.0,France,Male,38,2.0,0.0,1.0,1.0,0.0,79915.28,0.0,Nathan,Nathan Builder,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,147 Allée Victor Hugo,+33,+33 6 43 06 41 24,nathan.builder.4516@fr.demo-bank.example,35-44
1625.0,15681758,Baddeley,525.0,Spain,Female,25,10.0,0.0,2.0,1.0,0.0,69361.95,0.0,Martina,Martina Baddeley,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,11 Paseo Mayor,+34,+34 727 833 668,martina.baddeley.1758@es.demo-bank.example,25-34
1626.0,15630321,Hu,680.0,France,Male,44,3.0,0.0,2.0,1.0,0.0,86935.08,0.0,Lucas,Lucas Hu,FR,fr_FR,Europe/Paris,EUR,Nouvelle-Aquitaine,Bordeaux,33000,101 Boulevard Voltaire,+33,+33 7 07 36 65 90,lucas.hu.0321@fr.demo-bank.example,35-44
1627.0,15588248,Hs?,617.0,France,Female,28,0.0,0.0,2.0,1.0,1.0,7597.83,1.0,Clara,Clara Hs?,FR,fr_FR,Europe/Paris,EUR,Nouvelle-Aquitaine,Bordeaux,33000,25 Avenue de la République,+33,+33 7 12 52 47 46,clara.hs.8248@fr.demo-bank.example,25-34
1628.0,15591932,Ford,680.0,France,Male,32,5.0,92961.61,1.0,1.0,0.0,116957.6,0.0,Antoine,Antoine Ford,FR,fr_FR,Europe/Paris,EUR,Occitanie,Toulouse,31000,107 Allée du Moulin,+33,+33 6 64 53 13 26,antoine.ford.1932@fr.demo-bank.example,25-34
1629.0,15810347,Todd,662.0,Spain,Female,30,9.0,0.0,2.0,0.0,1.0,157884.83,0.0,María,María Todd,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,163 Plaza del Sol,+34,+34 671 262 363,maria.todd.0347@es.demo-bank.example,25-34
1630.0,15595303,Johnston,736.0,Germany,Male,46,5.0,130812.91,1.0,1.0,1.0,77981.54,1.0,Jonas,Jonas Johnston,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Cologne,50667,LindenWeg 78,+49,+49 170 6240292,jonas.johnston.5303@de.demo-bank.example,45-54
1631.0,15634950,Obiajulu,657.0,Germany,Male,57,8.0,107174.58,1.0,1.0,1.0,126369.55,1.0,Paul,Paul Obiajulu,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Dortmund,44135,HauptAllee 13,+49,+49 174 9069740,paul.obiajulu.4950@de.demo-bank.example,55-64
1632.0,15685372,Azubuike,350.0,Spain,Male,54,1.0,152677.48,1.0,1.0,1.0,191973.49,1.0,Mateo,Mateo Azubuike,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,196 Avenida del Sol,+34,+34 611 244 582,mateo.azubuike.5372@es.demo-bank.example,45-54
1633.0,15745827,Padovesi,617.0,France,Male,30,3.0,132005.77,1.0,1.0,0.0,142940.39,0.0,Lucas,Lucas Padovesi,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,79 Rue de la République,+33,+33 7 20 33 70 93,lucas.padovesi.5827@fr.demo-bank.example,25-34
1634.0,15755868,Farmer,562.0,France,Male,35,7.0,0.0,1.0,0.0,0.0,48869.67,0.0,Hugo,Hugo Farmer,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,25 Boulevard Gambetta,+33,+33 6 31 46 94 05,hugo.farmer.5868@fr.demo-bank.example,35-44
1635.0,15735222,Ignatieff,705.0,Spain,Female,23,5.0,0.0,2.0,1.0,1.0,73131.73,0.0,Carmen,Carmen Ignatieff,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Alicante,03001,180 Avenida Velázquez,+34,+34 787 731 318,carmen.ignatieff.5222@es.demo-bank.example,18-24
1636.0,15604804,Lu,516.0,France,Female,33,7.0,127305.5,1.0,1.0,1.0,120037.36,0.0,Léa,Léa Lu,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,179 Avenue des Lilas,+33,+33 7 63 18 58 55,lea.lu.4804@fr.demo-bank.example,25-34
1637.0,15718944,Artemiev,573.0,France,Female,37,6.0,0.0,2.0,1.0,0.0,193995.37,0.0,Inès,Inès Artemiev,FR,fr_FR,Europe/Paris,EUR,Grand Est,Strasbourg,67000,9 Allée du Moulin,+33,+33 6 60 92 36 77,ines.artemiev.8944@fr.demo-bank.example,35-44
1638.0,15678626,Okonkwo,538.0,Spain,Female,31,0.0,0.0,2.0,0.0,0.0,179453.66,0.0,Sofía,Sofía Okonkwo,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,45 Plaza del Sol,+34,+34 618 759 410,sofia.okonkwo.8626@es.demo-bank.example,25-34
1639.0,15571550,Dore,699.0,France,Male,39,9.0,0.0,1.0,1.0,0.0,80963.92,0.0,Nicolas,Nicolas Dore,FR,fr_FR,Europe/Paris,EUR,Île-de-France,Paris,75001,182 Boulevard Pasteur,+33,+33 7 20 33 06 44,nicolas.dore.1550@fr.demo-bank.example,35-44
1640.0,15723053,T'ang,504.0,Germany,Male,32,8.0,170291.22,2.0,0.0,1.0,15658.99,0.0,Noah,Noah T'ang,DE,de_DE,Europe/Berlin,EUR,Saxony,Leipzig,04109,GartenAllee 134,+49,+49 152 9636708,noah.t.ang.3053@de.demo-bank.example,25-34
1641.0,15661528,Ashbolt,583.0,Spain,Male,47,5.0,102562.23,1.0,1.0,0.0,92708.1,0.0,Alejandro,Alejandro Ashbolt,ES,es_ES,Europe/Madrid,EUR,Community of Madrid,Madrid,28001,136 Paseo Gran Vía,+34,+34 651 618 465,alejandro.ashbolt.1528@es.demo-bank.example,45-54
1642.0,15754177,Bazarova,712.0,Spain,Male,53,2.0,111061.01,2.0,0.0,0.0,26542.17,0.0,Daniel,Daniel Bazarova,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,34 Paseo Gran Vía,+34,+34 739 505 822,daniel.bazarova.4177@es.demo-bank.example,45-54
1643.0,15683544,Buccho,626.0,Spain,Male,62,3.0,0.0,1.0,1.0,1.0,65010.74,0.0,Alejandro,Alejandro Buccho,ES,es_ES,Europe/Madrid,EUR,Community of Madrid,Madrid,28001,27 Avenida Real,+34,+34 601 469 613,alejandro.buccho.3544@es.demo-bank.example,55-64
1644.0,15708048,Burn,631.0,France,Female,34,4.0,124379.14,1.0,1.0,0.0,106892.91,0.0,Camille,Camille Burn,FR,fr_FR,Europe/Paris,EUR,Hauts-de-France,Lille,59000,44 Allée de la Paix,+33,+33 7 12 06 41 02,camille.burn.8048@fr.demo-bank.example,25-34
1645.0,15701109,Andreyev,663.0,France,Female,37,7.0,0.0,1.0,1.0,1.0,185210.63,0.0,Sarah,Sarah Andreyev,FR,fr_FR,Europe/Paris,EUR,Pays de la Loire,Nantes,44000,174 Boulevard Carnot,+33,+33 6 52 93 18 78,sarah.andreyev.1109@fr.demo-bank.example,35-44
1646.0,15600110,Endrizzi,506.0,Germany,Female,41,3.0,57745.76,1.0,1.0,0.0,4035.46,0.0,Laura,Laura Endrizzi,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Cologne,50667,SchillerAllee 88,+49,+49 163 3836615,laura.endrizzi.0110@de.demo-bank.example,35-44
1647.0,15651533,Brown,570.0,Germany,Female,50,5.0,129293.74,1.0,1.0,0.0,177805.44,1.0,Julia,Julia Brown,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Cologne,50667,GartenStraße 65,+49,+49 160 4410470,julia.brown.1533@de.demo-bank.example,45-54
1648.0,15777904,Nock,703.0,France,Female,45,7.0,0.0,2.0,1.0,1.0,68831.72,0.0,Camille,Camille Nock,FR,fr_FR,Europe/Paris,EUR,Grand Est,Strasbourg,67000,60 Boulevard Pasteur,+33,+33 6 69 24 84 52,camille.nock.7904@fr.demo-bank.example,45-54
1649.0,15655574,Okeke,698.0,Germany,Female,40,8.0,150777.1,1.0,1.0,0.0,114732.62,0.0,Clara,Clara Okeke,DE,de_DE,Europe/Berlin,EUR,Berlin,Berlin,10115,GoetheAllee 134,+49,+49 170 3652588,clara.okeke.5574@de.demo-bank.example,35-44
1650.0,15569423,Cunningham,731.0,Spain,Male,41,4.0,0.0,2.0,1.0,0.0,22299.27,0.0,Daniel,Daniel Cunningham,ES,es_ES,Europe/Madrid,EUR,Aragon,Zaragoza,50001,159 Calle San José,+34,+34 761 319 215,daniel.cunningham.9423@es.demo-bank.example,35-44
1651.0,15718106,Kelley,625.0,France,Male,34,6.0,0.0,2.0,0.0,0.0,197283.2,0.0,Thomas,Thomas Kelley,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Marseille,13001,197 Boulevard Pasteur,+33,+33 6 00 26 55 26,thomas.kelley.8106@fr.demo-bank.example,25-34
1652.0,15585067,Wilson,634.0,Spain,Male,31,9.0,108632.48,1.0,1.0,1.0,179485.96,1.0,Alejandro,Alejandro Wilson,ES,es_ES,Europe/Madrid,EUR,Balearic Islands,Palma,07001,114 Calle del Sol,+34,+34 608 458 292,alejandro.wilson.5067@es.demo-bank.example,25-34
1653.0,15675501,Woods,616.0,France,Male,59,5.0,153861.1,1.0,1.0,1.0,17699.48,0.0,Gabriel,Gabriel Woods,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,43 Rue Victor Hugo,+33,+33 7 86 69 62 82,gabriel.woods.5501@fr.demo-bank.example,55-64
1654.0,15633233,McFarland,500.0,France,Male,56,1.0,100374.58,1.0,1.0,0.0,118490.8,1.0,Thomas,Thomas McFarland,FR,fr_FR,Europe/Paris,EUR,Occitanie,Toulouse,31000,2 Rue de la République,+33,+33 6 31 87 94 54,thomas.mcfarland.3233@fr.demo-bank.example,55-64
1655.0,15667134,Cisneros,446.0,France,Male,32,8.0,0.0,2.0,0.0,0.0,133292.94,0.0,Louis,Louis Cisneros,FR,fr_FR,Europe/Paris,EUR,Île-de-France,Paris,75001,136 Rue des Lilas,+33,+33 6 27 01 09 36,louis.cisneros.7134@fr.demo-bank.example,25-34
1656.0,15659105,Borchgrevink,669.0,France,Female,47,9.0,61196.54,1.0,1.0,0.0,58170.24,0.0,Chloé,Chloé Borchgrevink,FR,fr_FR,Europe/Paris,EUR,Île-de-France,Paris,75001,127 Avenue de la Paix,+33,+33 6 28 01 01 17,chloe.borchgrevink.9105@fr.demo-bank.example,45-54
1657.0,15575409,Rozhkova,581.0,Germany,Male,31,6.0,116891.72,1.0,1.0,0.0,107137.3,0.0,Finn,Finn Rozhkova,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Cologne,50667,FriedrichAllee 103,+49,+49 151 3239105,finn.rozhkova.5409@de.demo-bank.example,25-34
1658.0,15752342,Bradley,704.0,Germany,Female,54,6.0,133656.91,3.0,1.0,0.0,145071.33,1.0,Julia,Julia Bradley,DE,de_DE,Europe/Berlin,EUR,Baden-Württemberg,Stuttgart,70173,BerlinerPlatz 63,+49,+49 174 2448424,julia.bradley.2342@de.demo-bank.example,45-54
1659.0,15654851,Obialo,748.0,France,Male,44,2.0,92911.52,1.0,0.0,1.0,85495.24,0.0,Antoine,Antoine Obialo,FR,fr_FR,Europe/Paris,EUR,Île-de-France,Paris,75001,163 Avenue de la Paix,+33,+33 7 93 31 02 39,antoine.obialo.4851@fr.demo-bank.example,35-44
1660.0,15741429,Hudson,680.0,Spain,Female,31,9.0,119825.75,2.0,1.0,1.0,101139.3,0.0,Sofía,Sofía Hudson,ES,es_ES,Europe/Madrid,EUR,Andalusia,Seville,41001,186 Plaza Cervantes,+34,+34 638 894 436,sofia.hudson.1429@es.demo-bank.example,25-34
1661.0,15682356,Veltri,655.0,France,Female,37,7.0,111852.84,2.0,1.0,0.0,10511.13,0.0,Camille,Camille Veltri,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,19 Avenue Jean Jaurès,+33,+33 7 01 14 30 97,camille.veltri.2356@fr.demo-bank.example,35-44
1662.0,15806447,Mazzanti,690.0,Germany,Male,32,0.0,106683.52,2.0,1.0,1.0,137916.49,0.0,Paul,Paul Mazzanti,DE,de_DE,Europe/Berlin,EUR,Bavaria,Munich,80331,GoethePlatz 19,+49,+49 152 4552060,paul.mazzanti.6447@de.demo-bank.example,25-34
1663.0,15800229,Thorpe,695.0,Germany,Male,40,7.0,139022.24,1.0,0.0,1.0,193383.13,0.0,Leon,Leon Thorpe,DE,de_DE,Europe/Berlin,EUR,Baden-Württemberg,Stuttgart,70173,ParkAllee 92,+49,+49 174 1969080,leon.thorpe.0229@de.demo-bank.example,35-44
1664.0,15663441,Golibe,700.0,Germany,Female,40,4.0,148571.07,1.0,1.0,0.0,189826.96,1.0,Julia,Julia Golibe,DE,de_DE,Europe/Berlin,EUR,Bavaria,Munich,80331,HauptStraße 194,+49,+49 152 8687203,julia.golibe.3441@de.demo-bank.example,35-44
1665.0,15791991,Udinesi,773.0,France,Male,52,4.0,0.0,1.0,0.0,1.0,144113.42,0.0,Arthur,Arthur Udinesi,FR,fr_FR,Europe/Paris,EUR,Pays de la Loire,Nantes,44000,180 Boulevard de la République,+33,+33 7 64 18 23 33,arthur.udinesi.1991@fr.demo-bank.example,45-54
1666.0,15775082,Stewart,749.0,France,Male,42,1.0,129776.72,2.0,0.0,1.0,143538.51,0.0,Thomas,Thomas Stewart,FR,fr_FR,Europe/Paris,EUR,Île-de-France,Paris,75001,48 Avenue de la République,+33,+33 7 66 16 19 28,thomas.stewart.5082@fr.demo-bank.example,35-44
1667.0,15579706,Curtis,611.0,France,Female,46,5.0,0.0,1.0,1.0,0.0,77677.14,1.0,Sarah,Sarah Curtis,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Nice,06000,131 Avenue Voltaire,+33,+33 7 39 53 41 94,sarah.curtis.9706@fr.demo-bank.example,45-54
1668.0,15718247,Hayden,606.0,Spain,Female,46,8.0,0.0,2.0,1.0,1.0,183717.94,0.0,Sofía,Sofía Hayden,ES,es_ES,Europe/Madrid,EUR,Basque Country,Bilbao,48001,97 Paseo de la Paz,+34,+34 722 152 017,sofia.hayden.8247@es.demo-bank.example,45-54
1669.0,15755722,H?,554.0,France,Male,24,10.0,0.0,1.0,0.0,0.0,92180.62,0.0,Hugo,Hugo H?,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,49 Boulevard Jean Jaurès,+33,+33 6 34 88 99 93,hugo.h.5722@fr.demo-bank.example,18-24
1670.0,15582259,Campbell,567.0,France,Female,37,7.0,0.0,2.0,1.0,1.0,28690.9,0.0,Julie,Julie Campbell,FR,fr_FR,Europe/Paris,EUR,Nouvelle-Aquitaine,Bordeaux,33000,45 Allée Jean Jaurès,+33,+33 7 29 38 36 01,julie.campbell.2259@fr.demo-bank.example,35-44
1671.0,15716994,Green,559.0,Spain,Male,24,3.0,114739.92,1.0,1.0,0.0,85891.02,1.0,Hugo,Hugo Green,ES,es_ES,Europe/Madrid,EUR,Andalusia,Málaga,29001,181 Plaza Velázquez,+34,+34 657 451 157,hugo.green.6994@es.demo-bank.example,18-24
1672.0,15586880,P'eng,594.0,Germany,Male,41,2.0,122545.65,2.0,1.0,1.0,42050.24,0.0,Tim,Tim P'eng,DE,de_DE,Europe/Berlin,EUR,Bavaria,Munich,80331,KirchStraße 104,+49,+49 160 5698652,tim.p.eng.6880@de.demo-bank.example,35-44
1673.0,15713854,Cremonesi,513.0,France,Female,37,6.0,0.0,2.0,1.0,0.0,110142.34,0.0,Inès,Inès Cremonesi,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Marseille,13001,29 Avenue de la Paix,+33,+33 7 00 56 51 61,ines.cremonesi.3854@fr.demo-bank.example,35-44
1674.0,15780835,Liang,652.0,Germany,Female,26,1.0,131908.35,1.0,1.0,1.0,179269.79,0.0,Lea,Lea Liang,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Cologne,50667,BahnhofPlatz 142,+49,+49 157 1010178,lea.liang.0835@de.demo-bank.example,25-34
1675.0,15675896,Gough,680.0,Germany,Female,42,7.0,105722.69,1.0,1.0,1.0,90558.24,1.0,Marie,Marie Gough,DE,de_DE,Europe/Berlin,EUR,Bavaria,Munich,80331,GoethePlatz 85,+49,+49 172 1903738,marie.gough.5896@de.demo-bank.example,35-44
1676.0,15658459,Bates,784.0,Spain,Male,33,10.0,0.0,2.0,1.0,0.0,162022.47,0.0,Mateo,Mateo Bates,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,149 Avenida Gran Vía,+34,+34 672 608 493,mateo.bates.8459@es.demo-bank.example,25-34
1677.0,15658057,Padovesi,812.0,Spain,Female,44,8.0,0.0,3.0,1.0,0.0,66926.83,1.0,Carmen,Carmen Padovesi,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,175 Calle de la Constitución,+34,+34 719 638 253,carmen.padovesi.8057@es.demo-bank.example,35-44
1678.0,15801767,Yin,784.0,Spain,Female,40,8.0,0.0,2.0,1.0,0.0,108891.3,0.0,María,María Yin,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,199 Avenida Mayor,+34,+34 788 257 742,maria.yin.1767@es.demo-bank.example,35-44
1679.0,15569178,Kharlamov,570.0,France,Female,18,4.0,82767.42,1.0,1.0,0.0,71811.9,0.0,Clara,Clara Kharlamov,FR,fr_FR,Europe/Paris,EUR,Grand Est,Strasbourg,67000,143 Rue Gambetta,+33,+33 7 56 87 87 16,clara.kharlamov.9178@fr.demo-bank.example,18-24
1680.0,15731478,Nicholls,712.0,France,Female,42,1.0,87842.98,1.0,0.0,0.0,92223.59,0.0,Marie,Marie Nicholls,FR,fr_FR,Europe/Paris,EUR,Nouvelle-Aquitaine,Bordeaux,33000,93 Boulevard Jean Jaurès,+33,+33 6 62 18 03 64,marie.nicholls.1478@fr.demo-bank.example,35-44
1681.0,15811236,Burns,705.0,Spain,Male,39,6.0,133261.13,1.0,1.0,1.0,78065.9,0.0,Martín,Martín Burns,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Alicante,03001,44 Paseo de la Paz,+34,+34 602 403 371,martin.burns.1236@es.demo-bank.example,35-44
1682.0,15746749,Fleming,681.0,Spain,Female,32,3.0,0.0,2.0,1.0,1.0,59679.9,0.0,Julia,Julia Fleming,ES,es_ES,Europe/Madrid,EUR,Valencian Community,Alicante,03001,93 Avenida Real,+34,+34 610 855 921,julia.fleming.6749@es.demo-bank.example,25-34
1683.0,15662758,Watson,620.0,France,Male,41,0.0,97925.11,1.0,1.0,0.0,85000.32,0.0,Hugo,Hugo Watson,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,185 Rue Voltaire,+33,+33 7 55 33 25 42,hugo.watson.2758@fr.demo-bank.example,35-44
1684.0,15709387,Obiajulu,711.0,France,Male,52,5.0,0.0,1.0,1.0,1.0,159808.95,0.0,Arthur,Arthur Obiajulu,FR,fr_FR,Europe/Paris,EUR,Pays de la Loire,Nantes,44000,35 Rue Carnot,+33,+33 7 93 20 21 41,arthur.obiajulu.9387@fr.demo-bank.example,45-54
1685.0,15572093,Han,613.0,France,Female,24,7.0,140453.91,1.0,1.0,0.0,129001.3,0.0,Emma,Emma Han,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,187 Allée de la République,+33,+33 7 54 66 95 10,emma.han.2093@fr.demo-bank.example,18-24
1686.0,15713826,Ferguson,613.0,Germany,Female,20,0.0,117356.19,1.0,0.0,0.0,113557.7,1.0,Sophie,Sophie Ferguson,DE,de_DE,Europe/Berlin,EUR,Hesse,Frankfurt am Main,60311,GoetheWeg 103,+49,+49 172 3338000,sophie.ferguson.3826@de.demo-bank.example,18-24
1687.0,15570205,Tao,682.0,Spain,Male,36,5.0,0.0,2.0,1.0,1.0,147758.51,0.0,Leo,Leo Tao,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,143 Avenida del Sol,+34,+34 628 209 002,leo.tao.0205@es.demo-bank.example,35-44
1688.0,15589348,Le Grand,850.0,Spain,Male,37,4.0,137204.77,1.0,1.0,1.0,28865.59,0.0,Alejandro,Alejandro Le Grand,ES,es_ES,Europe/Madrid,EUR,Aragon,Zaragoza,50001,118 Plaza Mayor,+34,+34 654 103 361,alejandro.le.grand.9348@es.demo-bank.example,35-44
1689.0,15804610,Valdez,601.0,France,Female,41,1.0,0.0,2.0,0.0,1.0,160607.06,0.0,Chloé,Chloé Valdez,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,43 Allée du Moulin,+33,+33 6 75 79 57 80,chloe.valdez.4610@fr.demo-bank.example,35-44
1690.0,15700854,Cunningham,595.0,Spain,Male,35,8.0,0.0,1.0,1.0,0.0,100015.79,1.0,Álvaro,Álvaro Cunningham,ES,es_ES,Europe/Madrid,EUR,Aragon,Zaragoza,50001,110 Calle Mayor,+34,+34 631 317 463,alvaro.cunningham.0854@es.demo-bank.example,35-44
1691.0,15758836,Godfrey,675.0,Spain,Male,36,3.0,54098.18,2.0,0.0,1.0,54478.52,0.0,Lucas,Lucas Godfrey,ES,es_ES,Europe/Madrid,EUR,Basque Country,Bilbao,48001,151 Avenida de la Paz,+34,+34 765 722 145,lucas.godfrey.8836@es.demo-bank.example,35-44
1692.0,15772933,Mai,591.0,Spain,Male,31,8.0,0.0,1.0,1.0,1.0,141677.33,0.0,Leo,Leo Mai,ES,es_ES,Europe/Madrid,EUR,Catalonia,Barcelona,08001,131 Plaza de la Constitución,+34,+34 703 966 846,leo.mai.2933@es.demo-bank.example,25-34
1693.0,15809006,Walker,602.0,France,Male,23,7.0,113758.48,2.0,0.0,0.0,84077.6,0.0,Arthur,Arthur Walker,FR,fr_FR,Europe/Paris,EUR,Occitanie,Montpellier,34000,193 Rue du Moulin,+33,+33 6 55 01 02 24,arthur.walker.9006@fr.demo-bank.example,18-24
1694.0,15689612,Pirozzi,554.0,Spain,Female,34,8.0,0.0,1.0,0.0,1.0,106981.03,0.0,María,María Pirozzi,ES,es_ES,Europe/Madrid,EUR,Andalusia,Seville,41001,149 Calle Goya,+34,+34 660 632 348,maria.pirozzi.9612@es.demo-bank.example,25-34
1695.0,15744614,Feng,541.0,France,Male,37,9.0,118636.92,1.0,1.0,1.0,73551.44,0.0,Gabriel,Gabriel Feng,FR,fr_FR,Europe/Paris,EUR,Nouvelle-Aquitaine,Bordeaux,33000,191 Boulevard de la République,+33,+33 7 85 81 34 12,gabriel.feng.4614@fr.demo-bank.example,35-44
1696.0,15704250,Akabueze,506.0,France,Male,34,7.0,0.0,2.0,0.0,0.0,115842.1,0.0,Jules,Jules Akabueze,FR,fr_FR,Europe/Paris,EUR,Provence-Alpes-Côte d'Azur,Marseille,13001,40 Rue de la République,+33,+33 7 18 51 02 38,jules.akabueze.4250@fr.demo-bank.example,25-34
1697.0,15700255,Robson,814.0,Germany,Male,44,8.0,95488.82,2.0,0.0,0.0,107013.59,0.0,Max,Max Robson,DE,de_DE,Europe/Berlin,EUR,Hesse,Frankfurt am Main,60311,FriedrichAllee 67,+49,+49 160 2259893,max.robson.0255@de.demo-bank.example,35-44
1698.0,15669410,Yevdokimova,683.0,France,Male,30,8.0,110829.52,2.0,0.0,0.0,24938.84,0.0,Thomas,Thomas Yevdokimova,FR,fr_FR,Europe/Paris,EUR,Hauts-de-France,Lille,59000,143 Rue Carnot,+33,+33 6 87 55 42 59,thomas.yevdokimova.9410@fr.demo-bank.example,25-34
1699.0,15807595,Ijendu,485.0,Germany,Male,51,7.0,144244.59,2.0,1.0,0.0,51113.14,0.0,Paul,Paul Ijendu,DE,de_DE,Europe/Berlin,EUR,Berlin,Berlin,10115,BerlinerStraße 134,+49,+49 157 1390655,paul.ijendu.7595@de.demo-bank.example,45-54
1700.0,15664523,Colombo,696.0,Germany,Female,31,8.0,122021.92,2.0,1.0,0.0,33828.64,0.0,Lea,Lea Colombo,DE,de_DE,Europe/Berlin,EUR,North Rhine-Westphalia,Essen,45127,ParkWeg 195,+49,+49 173 6722214,lea.colombo.4523@de.demo-bank.example,25-34
1701.0,15642833,Akubundu,608.0,France,Female,30,8.0,0.0,2.0,1.0,0.0,128875.86,0.0,Clara,Clara Akubundu,FR,fr_FR,Europe/Paris,EUR,Occitanie,Toulouse,31000,121 Boulevard des Lilas,+33,+33 6 33 01 92 63,clara.akubundu.2833@fr.demo-bank.example,25-34
1702.0,15605279,Francis,792.0,France,Male,50,9.0,0.0,4.0,1.0,1.0,194700.81,1.0,Antoine,Antoine Francis,FR,fr_FR,Europe/Paris,EUR,Auvergne-Rhône-Alpes,Lyon,69001,7 Boulevard Carnot,+33,+33 7 65 21 11 57,antoine.francis.5279@fr.demo-bank.example,45-54
