RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,churn_probability,risk
2737,15618225,Porter,741,Germany,Male,36,8,116993.43,2,1,0,168816.22,0,0.09207038657925953,Low
2738,15644724,Fan,472,France,Male,31,4,58662.92,2,0,1,73322.0,0,0.016442997917998983,Low
2739,15662098,Palmer,650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1,0.8852398067253696,High
2740,15723894,Younger,625,France,Male,45,7,137555.44,1,0,0,124607.7,0,0.34454303870330233,Low
2741,15787699,Burke,650,Germany,Male,34,4,142393.11,1,1,1,11276.48,0,0.1510188998714701,Low
2742,15687738,Nwagugheuzo,535,France,Female,38,8,0.0,2,1,0,136620.64,0,0.053474580524867386,Low
2743,15576126,Young,649,France,Female,41,2,125785.23,1,1,1,70523.92,0,0.1694428058348027,Low
2744,15658889,Watson,689,France,Male,22,4,136444.25,1,1,0,51980.25,1,0.10269904036779014,Low
2745,15667046,Tseng,694,Spain,Male,38,7,121527.4,1,1,0,113481.02,0,0.1196878015991128,Low
2746,15669957,Drake,655,Germany,Male,52,9,144696.75,1,1,1,49025.79,0,0.4834866800551518,Medium
2747,15655794,Hanna,620,France,Male,36,8,0.0,2,1,1,145937.99,0,0.014118737411069728,Low
2748,15599829,Padovesi,577,France,Female,35,10,0.0,2,1,1,25161.61,0,0.017803806068678603,Low
2749,15753332,Loftus,401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1,0.9405856245965232,High
2750,15671124,Buccho,599,France,Male,25,6,120383.41,1,1,1,24903.09,0,0.040528321384979964,Low
2751,15767474,Lorenzo,481,France,Female,57,9,0.0,3,1,1,169719.35,1,0.9513824240815663,High
2752,15720671,Ibezimako,704,France,Male,42,8,129735.3,2,1,1,179565.57,0,0.07415276889077405,Low
2753,15626787,Wei,698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1,0.3056718379419991,Low
2754,15774491,Ross,480,France,Female,28,6,0.0,2,0,0,48131.92,0,0.022552652687242835,Low
2755,15579647,Oluchukwu,682,France,Male,42,0,0.0,1,1,1,160828.98,0,0.20969645322982305,Low
2756,15625522,Walker,700,Spain,Male,31,7,0.0,2,0,1,145151.96,0,0.011230310369108194,Low
2757,15765806,Wu,492,France,Male,29,1,144591.96,1,1,1,196293.76,0,0.040238970563752474,Low
2758,15566708,Chidalu,444,France,Female,45,4,0.0,2,1,0,161653.5,1,0.19384657023119448,Low
2759,15668347,Ingram,624,France,Male,36,6,0.0,2,0,0,84635.64,0,0.01990219392255604,Low
2760,15575214,Ch'en,709,France,Male,37,7,0.0,1,1,0,159486.76,0,0.1986539497485642,Low
2761,15591123,Iredale,557,Germany,Male,68,2,100194.44,1,1,1,38596.34,0,0.2025601248653069,Low
2762,15573280,Gallagher,646,Germany,Male,50,6,145295.31,2,1,1,27814.74,0,0.2644033392142312,Low
2763,15589018,Padilla,719,Germany,Male,28,3,106070.29,2,1,1,183893.31,0,0.049699713562292316,Low
2764,15654495,Potter,706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0,0.5656441641271867,Medium
2765,15597265,Mao,660,France,Male,38,7,0.0,2,0,1,146585.53,0,0.018810547623227758,Low
2766,15733876,Schneider,667,France,Male,36,9,0.0,2,1,1,40062.29,0,0.011768059435955906,Low
2767,15677217,Ibragimova,705,France,Male,30,1,0.0,1,1,1,181300.32,0,0.07386881350119207,Low
2768,15747265,Huang,598,Germany,Female,27,10,171283.91,1,1,1,84136.12,0,0.08855810326913754,Low
2769,15713379,Anderson,669,France,Male,26,4,0.0,2,1,1,197594.34,0,0.013495945044200677,Low
2770,15730433,Nakayama,580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1,0.40020117349374834,Low
2771,15693347,Gardener,676,France,Female,32,5,0.0,2,1,1,75465.41,0,0.016732685283878657,Low
2772,15715465,Aksenova,714,Germany,Male,28,7,77776.39,1,1,0,177737.07,0,0.11283444477327191,Low
2773,15680736,Milne,597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0,0.07626495277115318,Low
2774,15610765,Onwumelu,559,France,Male,29,1,0.0,2,0,0,155639.76,0,0.01661759541801463,Low
2775,15650034,Kudryashova,564,France,Female,28,1,0.0,1,1,1,162428.05,0,0.1281469065428021,Low
2776,15782468,Hart,850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1,0.19995605495274435,Low
2777,15685109,Teng,689,France,Male,39,7,0.0,2,0,0,14917.09,0,0.02559366558955047,Low
2778,15776233,Kruglova,758,Germany,Female,61,8,125397.21,1,1,0,182184.09,1,0.946329397195274,High
2779,15761141,Palerma,604,Spain,Female,71,10,0.0,2,1,1,129984.2,0,0.024710334300560997,Low
2780,15781702,Brookes,733,Germany,Male,38,9,111347.37,2,0,1,194872.97,0,0.08707690814641614,Low
2781,15790235,Hsing,778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0,0.05419518324933192,Low
2782,15641416,Shaffer,732,Germany,Female,61,9,94867.18,2,1,1,157527.6,1,0.302234630273177,Low
2783,15775234,Laurie,646,France,Male,24,8,0.0,2,0,0,92612.88,0,0.015800476402205575,Low
2784,15659475,Chung,597,France,Female,33,6,135703.59,2,0,0,74850.84,0,0.0647185633509937,Low
2785,15642202,Whitfield,821,Germany,Female,37,5,106453.53,2,0,1,127413.0,0,0.10016525012629189,Low
2786,15771417,Thomas,640,France,Male,43,7,132412.38,1,0,0,69584.3,1,0.2524482369179053,Low
2787,15585100,Rioux,511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1,0.5980595459833439,Medium
2788,15700487,Osonduagwuike,805,France,Male,46,6,118022.06,3,1,0,162643.15,1,0.9738911729460457,High
2789,15726589,Matveyev,540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0,0.2516553012053368,Low
2790,15747503,Hayward,705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1,0.3654738349306203,Low
2791,15595883,Nkemdirim,540,Germany,Male,39,4,127278.31,1,1,1,16150.34,0,0.2820446149621238,Low
2792,15663826,Brim,532,Spain,Female,66,3,0.0,1,1,1,115227.02,0,0.19566147884946702,Low
2793,15742820,Trevisano,535,France,Female,45,2,0.0,2,0,1,170621.55,0,0.1646071113727818,Low
2794,15624793,Soubeiran,627,Germany,Male,23,5,184244.86,1,1,0,103099.22,0,0.07137911363102077,Low
2795,15597930,Wilson,646,France,Male,52,8,59669.43,1,0,0,172495.81,1,0.8020488565839062,High
2796,15665110,Helena,515,France,Female,25,7,79543.59,1,0,1,38772.82,0,0.07451337044977176,Low
2797,15770719,Duncan,697,France,Female,39,6,151553.19,1,1,1,44946.29,0,0.11008133753858867,Low
2798,15731327,Hale,652,Germany,Male,27,2,166527.88,2,0,1,146007.7,0,0.03142693059869499,Low
2799,15576044,Macdonald,579,Germany,Male,28,6,150329.15,1,1,0,145558.42,0,0.15000768480893373,Low
2800,15775662,McKay,760,France,Male,43,8,121911.59,1,1,0,193312.33,0,0.26885097746814857,Low
2801,15646817,Chiekwugo,769,France,Male,51,9,156773.78,2,1,0,40257.79,0,0.4288236977675995,Low
2802,15596060,Skinner,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0,0.045850378944720285,Low
2803,15723299,Sorokina,774,France,Male,53,4,113709.28,1,1,1,153887.93,1,0.2291757447464017,Low
2804,15636982,Weller,705,Germany,Female,43,7,79974.55,1,1,1,103108.33,0,0.24413331443065162,Low
2805,15751175,Bess,648,France,Female,44,2,0.0,2,1,1,58652.23,0,0.06583174855511462,Low
2806,15618936,MacDonald,688,France,Female,51,5,0.0,1,1,0,91624.11,1,0.8212255301793772,High
2807,15787529,Gray,592,Spain,Male,38,0,0.0,1,1,0,65986.48,1,0.23322123671097042,Low
2808,15780128,Ogbonnaya,705,France,Male,33,3,144427.96,2,1,0,113845.19,0,0.045614559056325,Low
2809,15615991,Udegbulam,654,France,Male,42,7,99263.09,1,1,1,67607.9,0,0.11613072106613805,Low
2810,15757001,Mai,624,France,Female,32,2,79368.87,2,1,1,145471.94,0,0.042832387598644425,Low
2811,15595388,Yeh,594,France,Female,30,10,0.0,2,1,1,124071.71,0,0.01946621754336251,Low
2812,15699550,Babbage,695,Spain,Female,34,9,0.0,2,1,1,67502.12,0,0.018267621732002783,Low
2813,15581620,Franklin,597,France,Male,28,2,0.0,3,1,1,78707.97,0,0.34281203246128067,Low
2814,15600934,Randell,758,France,Female,52,7,125095.94,1,1,0,171189.83,1,0.753959601184869,High
2815,15738672,Paterson,737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0,0.16770533906076482,Low
2816,15721307,Pickering,694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0,0.10455052435923161,Low
2817,15619280,Uspensky,683,France,Male,25,4,0.0,2,1,0,152698.24,0,0.01577101980917428,Low
2818,15768244,Macleod,538,Spain,Female,30,8,0.0,2,1,1,41192.95,0,0.01817312245393734,Low
2819,15806837,Nnaife,669,France,Male,37,4,0.0,1,1,0,132540.33,0,0.19412744545579308,Low
2820,15643496,Randolph,730,France,Female,34,5,74197.38,2,1,0,96875.52,0,0.05411114137980418,Low
2821,15813916,Kudryashova,622,France,Female,31,1,89688.94,1,1,1,152305.47,0,0.07797121843604722,Low
2822,15626385,George,714,Spain,Female,33,10,103121.33,2,1,1,49672.01,0,0.0384671309289471,Low
2823,15603582,Robertson,569,Spain,Female,34,3,0.0,1,1,0,133997.53,0,0.242267507382665,Low
2824,15764351,Yuryeva,668,Germany,Female,59,5,120170.07,1,0,1,50454.8,0,0.5202229835335656,Medium
2825,15667938,Hurst,628,France,Male,32,9,149136.31,2,1,1,16402.11,0,0.026453086052640407,Low
2826,15576360,Ch'iu,600,France,Male,40,1,141136.79,1,1,1,67803.83,0,0.12363992236182933,Low
2827,15628813,King,693,France,Female,43,4,152341.55,1,1,0,9241.78,0,0.3331308342078965,Low
2828,15584190,Esposito,704,France,Male,36,7,120026.98,2,0,1,100601.73,0,0.0321821836342412,Low
2829,15716449,Fraser,527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0,0.08638775427053826,Low
2830,15759913,Trentini,553,Germany,Male,43,6,85200.82,2,1,1,160574.09,0,0.09635184337569706,Low
2831,15701555,Nicholls,575,Spain,Male,53,1,84903.33,2,0,1,26015.8,0,0.17083227583741498,Low
2832,15758482,Montalvo,626,France,Female,32,0,0.0,2,0,0,187172.54,0,0.0422971782701979,Low
2833,15758171,Tien,582,France,Male,20,4,0.0,1,1,1,55763.66,0,0.06726662559941211,Low
2834,15680346,Chuang,683,Spain,Male,40,8,0.0,1,1,0,75848.22,0,0.30278237844220035,Low
2835,15649124,Fang,850,France,Male,30,9,121535.18,1,0,0,40313.47,0,0.08691323702541405,Low
2836,15812917,Kosisochukwu,653,Spain,Male,35,6,116662.96,2,1,1,23864.21,0,0.032047095374589475,Low
2837,15768455,Young,679,France,Male,60,8,0.0,2,1,1,51380.9,0,0.03627972979599178,Low
2838,15703059,Scott,549,Germany,Female,49,6,124829.16,1,0,1,93551.36,0,0.5856653411543407,Medium
2839,15646196,Yeh,850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0,0.07956330926908824,Low
2840,15585451,Vigano,558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0,0.21985918831235737,Low
2841,15714057,Windradyne,528,Spain,Male,40,4,0.0,2,1,0,25399.7,0,0.04227413655251308,Low
2842,15748473,Curnow,801,France,Male,38,5,0.0,2,1,0,66256.27,0,0.026093272285977555,Low
2843,15785782,Ugonna,513,Spain,Male,48,2,0.0,1,1,1,114709.13,1,0.44606513022248323,Low
2844,15693233,De Neeve,666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0,0.0698621742456709,Low
2845,15757521,Ricci,606,France,Male,35,2,132164.26,1,0,1,164815.59,0,0.063756345816938,Low
2846,15812513,Nnaife,599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1,0.6223316763397411,Medium
2847,15674950,Ebelechukwu,544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0,0.11286135468769824,Low
2848,15678572,Keating,529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1,0.06820058745758188,Low
2849,15713608,Tuan,850,France,Female,41,5,0.0,2,1,1,34827.43,0,0.03482235579797132,Low
2850,15579262,Shearston,497,France,Male,41,9,0.0,1,0,0,22074.48,0,0.28380981621121537,Low
2851,15610426,Tien,764,France,Female,39,5,81042.42,1,0,1,109805.17,0,0.14960204977116587,Low
2852,15776454,Hamilton,603,France,Female,48,5,0.0,1,1,0,100478.6,1,0.7375408229528772,Medium
2853,15771483,Arnold,609,France,Male,40,6,0.0,2,1,1,97416.34,0,0.027476518492924946,Low
2854,15648489,Ting,487,France,Male,53,4,199689.49,1,1,1,24207.86,1,0.34992134325472346,Low
2855,15646609,Chao,748,France,Male,33,1,142645.43,1,0,0,69132.66,0,0.09374860314389685,Low
2856,15693203,Powell,710,Spain,Female,75,5,0.0,2,1,1,9376.89,0,0.008900566511203776,Low
2857,15813067,Williams,432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1,0.729517152449848,Medium
2858,15769829,Cheng,534,Spain,Male,51,3,0.0,2,0,1,20856.31,0,0.09708823586160424,Low
2859,15662434,Zhdanova,607,France,Male,25,3,0.0,2,0,0,187048.72,0,0.025031955378502422,Low
2860,15773503,Tsai,551,Spain,Male,32,4,0.0,2,1,0,53420.53,0,0.017178408198162944,Low
2861,15705890,Nebechukwu,674,France,Male,45,7,142072.02,1,1,0,37013.29,0,0.36677541535844976,Low
2862,15711398,Fetherstonhaugh,525,France,Female,25,6,0.0,2,1,0,89566.64,0,0.02600764833235302,Low
2863,15752375,Ojiofor,645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0,0.1653453219800667,Low
2864,15659175,Severson,755,France,Female,43,9,0.0,2,1,0,18066.69,0,0.08246522866780266,Low
2865,15597033,Speight,708,Germany,Male,37,8,153366.13,1,1,1,26912.34,0,0.13585601305855197,Low
2866,15590228,Greenwalt,715,France,Male,21,6,76467.16,1,1,1,173511.72,0,0.05172346575393042,Low
2867,15631848,Grover,727,France,Female,26,9,121508.28,1,1,1,146785.44,0,0.07491314139793556,Low
2868,15654211,Milani,559,Spain,Female,27,1,0.0,1,0,1,1050.33,0,0.15789625976710542,Low
2869,15707968,Akobundu,545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1,0.03785183499095429,Low
2870,15594084,Anderson,524,France,Male,22,9,0.0,2,1,0,74405.34,0,0.017006769072874135,Low
2871,15651093,Chien,707,France,Female,55,1,0.0,2,0,1,54409.48,0,0.09812306381766388,Low
2872,15798824,Kennedy,671,Spain,Male,38,0,92674.94,2,1,0,3647.57,0,0.0944502183878129,Low
2873,15671591,Castiglione,439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1,0.9932185705744627,High
2874,15707189,Marshall,667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0,0.2617289805539137,Low
2875,15733581,Duncan,831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0,0.13321244827619366,Low
2876,15641640,Uspenskaya,545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0,0.25066283003531326,Low
2877,15585284,Thomson,604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0,0.08047928612867937,Low
2878,15617866,Calabrese,657,Spain,Male,67,5,119785.47,2,1,1,107534.32,0,0.05422572342175867,Low
2879,15667751,Herrera,487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0,0.12101507954686413,Low
2880,15669411,Muse,750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1,0.8875215106566546,High
2881,15789425,Marsden,694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1,0.1664930728306915,Low
2882,15570943,Artemyeva,711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0,0.1921833955021937,Low
2883,15685829,McKay,551,France,Male,37,3,0.0,2,1,1,50578.4,0,0.015759618723259365,Low
2884,15721917,Chuang,559,France,Female,38,8,95139.41,1,1,1,86575.46,0,0.10344492825720043,Low
2885,15776047,Nicholls,620,France,Female,29,3,0.0,2,0,1,153392.28,0,0.028032999455720645,Low
2886,15716024,Dennis,660,Spain,Male,42,5,0.0,2,1,0,115509.59,0,0.050852796804587465,Low
2887,15675328,Knight,449,France,Female,37,6,0.0,2,1,0,82176.48,0,0.03857495986077257,Low
2888,15604314,Webb,703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0,0.27067013733508094,Low
2889,15658339,Pugliesi,795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0,0.03471521550120495,Low
2890,15630402,Nebechukwu,594,France,Female,31,9,0.0,1,0,1,5719.11,0,0.11210697420777493,Low
2891,15689616,Ward,586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0,0.10652531372377967,Low
2892,15774224,Nixon,613,Germany,Female,30,5,131563.88,2,1,0,170638.98,0,0.11517978743278436,Low
2893,15701291,Chidubem,601,France,Male,44,3,0.0,2,1,0,30607.11,0,0.06496061948666365,Low
2894,15719606,Rivers,657,France,Male,50,9,0.0,2,0,0,37171.46,0,0.15954850510994503,Low
2895,15644119,Sochima,531,France,Male,31,3,0.0,1,1,1,42589.33,0,0.08357812962065876,Low
2896,15646859,Heydon,621,Germany,Male,47,7,107363.29,1,1,1,66799.28,0,0.5223926682504273,Medium
2897,15606836,Lombardo,782,France,Female,33,2,94493.03,1,0,1,101866.39,0,0.07153617347031961,Low
2898,15664150,Holland,528,Germany,Female,29,9,170214.23,2,1,0,49284.0,0,0.06007905536629788,Low
2899,15624510,Tien,696,France,Male,52,6,139781.06,1,1,0,27445.4,1,0.6267493238992284,Medium
2900,15810944,Bryant,586,France,Female,35,7,0.0,2,1,0,70760.69,0,0.028807222255856905,Low
2901,15668575,Hao,626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1,0.8421438253769036,High
2902,15603246,Genovesi,498,France,Male,73,2,170241.7,2,1,1,165407.96,0,0.03333104383984806,Low
2903,15804002,Kovalev,691,France,Female,33,1,128306.83,1,1,1,113580.79,0,0.06724246908294623,Low
2904,15728773,Hsieh,568,France,Female,47,7,0.0,2,1,1,45978.39,0,0.08446835489007296,Low
2905,15598044,Debellis,715,France,Female,35,3,0.0,1,1,1,152012.36,0,0.16170905360719964,Low
2906,15694829,Chibueze,680,Germany,Male,32,7,175454.0,1,0,1,77349.92,0,0.03868365322466101,Low
2907,15600575,Padovano,802,Spain,Male,41,6,0.0,2,1,0,47322.05,0,0.03981413902770411,Low
2908,15727311,Yen,539,France,Female,22,0,100885.93,2,1,1,38772.65,0,0.04252749339758243,Low
2909,15570769,Kibble,494,France,Male,69,9,93320.8,1,1,1,24489.44,0,0.04716312464860905,Low
2910,15606274,Lori,594,Germany,Male,38,6,63176.44,2,1,1,14466.08,0,0.03359515497475841,Low
2911,15746139,Enemuo,596,France,Male,33,2,139451.67,1,0,0,63142.12,0,0.09200581218547997,Low
2912,15704987,Lu,649,France,Female,52,8,49113.75,1,1,0,41858.43,0,0.7997328314192367,High
2913,15628972,Nebeolisa,699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1,0.7276152517347502,Medium
2914,15697686,Stewart,787,France,Female,40,6,0.0,2,1,1,84151.98,0,0.039234972197881815,Low
2915,15733883,Ward,604,France,Male,28,7,0.0,2,0,0,58595.64,0,0.013966367975286258,Low
2916,15617482,Milanesi,489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1,0.8948841389223992,High
2917,15704583,Chikwado,651,France,Male,56,2,0.0,1,1,0,114522.68,1,0.894277913432327,High
2918,15621083,Douglas,698,France,Male,57,6,136325.48,2,1,1,72549.27,1,0.11777126459711093,Low
2919,15649487,Sal,578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1,0.19385180691683104,Low
2920,15736760,Douglas,538,Spain,Female,42,9,0.0,1,0,0,152855.96,0,0.5576950446281359,Medium
2921,15714658,Yates,696,France,Female,33,4,0.0,2,1,1,73371.65,0,0.01787444622473495,Low
2922,15599081,Watt,507,Germany,Female,46,8,102785.16,1,1,1,70323.68,0,0.5334546135072686,Medium
2923,15705113,P'an,685,Spain,Male,34,6,83264.28,1,0,0,9663.28,0,0.09970501159153977,Low
2924,15631159,H?,705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0,0.0505086965152594,Low
2925,15792818,Perry,499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0,0.23074257341991994,Low
2926,15633531,Lavrov,717,France,Female,76,9,138489.66,1,1,1,68400.14,0,0.02925017182911415,Low
2927,15744529,Chiekwugo,510,France,Male,63,8,0.0,2,1,1,115291.86,0,0.04007379716194485,Low
2928,15669656,Macdonald,632,France,Male,32,6,111589.33,1,1,1,170382.99,0,0.04899812760803924,Low
2929,15581198,Jenkins,668,Germany,Female,39,0,122104.79,1,1,0,112946.67,1,0.4342663241267012,Low
2930,15729054,Korovina,744,Germany,Male,32,4,96106.83,1,1,1,79812.77,0,0.10979284188148478,Low
2931,15573452,Manning,663,Germany,Male,42,7,115930.87,1,1,0,19862.78,0,0.500989023150338,Medium
2932,15776733,Wilson,638,Germany,Female,37,7,124513.66,2,1,0,158610.89,0,0.1571636231792515,Low
2933,15724858,Begum,688,France,Female,54,9,0.0,1,1,0,191212.63,1,0.9275650117627385,High
2934,15713144,Ingrassia,588,Spain,Male,46,8,0.0,1,1,0,61931.21,0,0.568847206319365,Medium
2935,15690188,Maclean,631,France,Male,33,7,0.0,1,1,1,58043.02,1,0.07961666086972842,Low
2936,15689425,Olejuru,687,Spain,Male,35,8,100988.39,2,1,0,22247.27,0,0.0421389734709739,Low
2937,15671766,Enyinnaya,599,France,Male,44,10,118577.24,1,1,1,31448.52,0,0.16053382346115766,Low
2938,15782806,Watson,718,Spain,Male,28,6,0.0,2,1,0,146875.86,0,0.01771915749307972,Low
2939,15764419,Langdon,730,France,Male,27,5,0.0,2,1,1,116081.93,0,0.010177245742789214,Low
2940,15591915,Frolov,533,France,Female,39,2,0.0,1,0,1,73669.94,1,0.2503247908069795,Low
2941,15772798,Chikezie,711,Spain,Female,28,5,0.0,2,1,1,93959.96,0,0.01800010155717897,Low
2942,15792008,Zetticci,555,Spain,Female,26,9,0.0,2,0,1,158918.03,0,0.027408957747955584,Low
2943,15715541,Yang,850,France,Female,42,9,113311.11,1,1,1,198193.75,0,0.1892876016642316,Low
2944,15639277,Lin,678,France,Female,41,9,0.0,1,0,0,13160.03,0,0.37743629695518366,Low
2945,15798850,Goddard,576,France,Male,32,7,0.0,2,1,0,4660.91,0,0.01355778943543389,Low
2946,15776348,Rogers,835,Germany,Male,20,4,124365.42,1,0,0,180197.74,1,0.25293081458780053,Low
2947,15727696,Zubareva,592,France,Male,42,1,147249.29,2,1,1,63023.02,0,0.08729980147167526,Low
2948,15793813,Onochie,774,France,Male,36,7,103688.19,1,0,1,118971.74,0,0.049072613397242205,Low
2949,15694395,Ts'ui,620,France,Female,29,1,138740.24,2,0,0,154700.61,0,0.07783261439659814,Low
2950,15764195,Newsom,519,Spain,Male,39,4,111900.14,1,1,1,97577.17,0,0.08794591952178417,Low
2951,15744919,Genovese,734,Spain,Female,37,0,152760.24,1,1,1,48990.5,0,0.07112189062493991,Low
2952,15671655,Thorpe,763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1,0.04002881052255835,Low
2953,15654901,Horton,733,France,Male,51,10,141556.96,1,1,0,130189.53,0,0.56650014066022,Medium
2954,15649136,Williamson,650,France,Female,43,6,0.0,2,1,1,16301.91,0,0.05291848683802314,Low
2955,15775562,Shoobridge,538,France,Female,33,5,0.0,2,1,0,126962.41,0,0.031156418187160945,Low
2956,15807481,Peng,577,France,Female,46,1,0.0,1,1,1,158750.53,0,0.5136304517057909,Medium
2957,15642885,Gray,792,France,Male,30,8,0.0,2,1,0,199644.2,0,0.022991789527636013,Low
2958,15789109,Watson,686,France,Female,41,10,0.0,1,1,1,144272.71,1,0.3035694338724725,Low
2959,15814004,Fyodorova,589,France,Male,29,2,0.0,2,0,1,98320.27,0,0.012401219864278936,Low
2960,15673619,Bazhenov,530,France,Male,25,9,162560.32,1,1,0,64129.03,0,0.08925505984645031,Low
2961,15595135,Solomon,778,Germany,Female,29,7,123229.46,1,1,0,181221.09,0,0.31322122463980423,Low
2962,15583681,Layh,616,Spain,Male,31,7,76665.71,2,1,1,163809.08,0,0.022951148794103277,Low
2963,15605000,John,550,France,Male,38,9,140278.99,3,1,1,171457.06,1,0.8598596176208632,High
2964,15718071,Tuan,655,France,Female,51,3,0.0,2,0,1,15801.02,0,0.12013818383013647,Low
